algo,seed,dim,lr,bitrate,rnn_no_crf_ner,compress_type,space,la_sst_no_emb_norm,la_mr_no_emb_norm,la_subj_no_emb_norm,la_mpqa_no_emb_norm,rnn_no_crf_ner_quality,la_sst_quality_no_emb_norm,la_mr_quality_no_emb_norm,la_subj_quality_no_emb_norm,la_mpqa_quality_no_emb_norm,anchor_eigen_overlap_3.0_top_10000,knn_top_10000_nquery_1000_nn_5,sem_disp_top_10000,pip_top_10000,eigen_overlap_top_10000
ft_sg,1235,25,0.05,8,7.137573964497042,uniform,200,11.092806150466771,12.746016869728205,11.099999999999998,5.372290292177196,72.92,70.5656,66.3543,84.7,77.6626,0.0017193145455509727,0.7907999999999974,0.011182780730137776,3644.718735754042,0.9491609733808132
ft_sg,1236,25,0.05,8,6.16370808678501,uniform,200,10.269082921471718,11.059044048734767,6.2000000000000055,4.429783223374173,75.16000000000001,70.8951,66.0731,86.2,77.4741,0.0013860242545630256,0.8249999999999965,0.0044159518712450965,2613.255610419215,0.9797233889257406
ft_sg,1234,25,0.05,16,8.012820512820513,uniform,400,6.315211422295441,8.716026241799435,7.699999999999996,3.8642789820923618,74.98,70.62049999999999,67.6664,86.1,78.60510000000001,0.0014241159394974797,0.8173999999999964,0.012334217672833504,3427.6576093210965,0.9460469075170697
ft_sg,1235,25,0.05,16,7.6060157790927025,uniform,400,7.907742998352552,10.402999062792873,8.399999999999997,5.466540999057489,73.04,70.73039999999999,67.9475,84.6,77.94529999999999,0.0015412973275137818,0.818799999999996,0.010283682745158156,3545.236953083879,0.9512964450111813
ft_sg,1236,25,0.05,16,5.128205128205128,uniform,400,8.18231740801757,10.402999062792873,6.100000000000005,4.3355325164938785,74.79,70.5656,66.2605,87.0,77.56830000000001,0.0012148169693446172,0.8467999999999948,0.00362585557950341,2498.9292376671606,0.9816505160418957
ft_sg,1234,25,0.05,32,7.347140039447732,uniform,800,7.029104887424486,8.622305529522023,7.699999999999996,3.8642789820923618,74.05000000000001,70.62049999999999,67.6664,86.2,78.60510000000001,0.0014240352360702425,0.8175999999999963,0.01233421355711898,3427.6436875763793,0.946047003342193
ft_sg,1235,25,0.05,32,7.642998027613412,uniform,800,10.653487095002745,10.402999062792873,8.399999999999997,5.372290292177196,73.04,70.73039999999999,67.9475,86.1,78.0396,0.0015413140398543715,0.8191999999999958,0.010283647382782113,3545.2454098540306,0.951296395520294
ft_sg,1236,25,0.05,32,5.0788954635108485,uniform,800,8.072487644151561,10.402999062792873,9.499999999999996,4.3355325164938785,74.7,70.5656,66.2605,85.1,77.56830000000001,0.0012148540939699744,0.8473999999999947,0.0036258420055239747,2498.9600723128915,0.981650465610086
ft_sg,1234,50,0.05,1,8.641518737672584,uniform,50,15.815485996705103,13.776944704779758,6.699999999999995,13.195098963242224,77.85,68.3141,66.91659999999999,87.3,75.4948,0.03687324750132516,0.33899999999999797,0.11606538738414868,8950.409714009578,0.7139693720859559
ft_sg,1235,50,0.05,1,8.912721893491124,uniform,50,13.454146073585937,12.652296157450794,9.099999999999998,7.540056550424124,79.02,69.2477,67.10400000000001,86.3,78.1338,0.029137362221316233,0.3681999999999982,0.08905622108493587,8083.51308945823,0.7692737123498311
ft_sg,1236,50,0.05,1,8.345660749506903,uniform,50,15.156507413509058,15.089034676663537,7.399999999999995,7.634307257304429,77.78,69.3575,64.8547,88.9,78.69930000000001,0.029341954076501683,0.37859999999999805,0.08741176261196867,8001.9981958501585,0.7695842496783812
ft_sg,1234,50,0.05,2,8.247041420118343,uniform,100,14.55244371224602,12.746016869728205,7.799999999999995,11.969839773798308,80.28999999999999,70.73039999999999,66.6354,87.1,77.0971,0.02177307884713117,0.4682000000000002,0.08713314613397012,7525.77593034672,0.7654187330786644
ft_sg,1235,50,0.05,2,7.186883629191322,uniform,100,12.904997254255901,11.433926897844426,6.899999999999995,9.425070688030157,79.59,71.3344,66.3543,86.5,77.94529999999999,0.015922296176504612,0.4986000000000005,0.06772666881534557,6799.638794126846,0.8087460822375063
ft_sg,1236,50,0.05,2,7.371794871794872,uniform,100,13.23448654585393,13.308341143392688,7.599999999999996,6.974552309142323,79.32000000000001,70.8402,66.2605,87.3,79.64179999999999,0.01680901508149956,0.5042000000000008,0.06805158888483213,6809.788807679542,0.8080530787491944
ft_sg,1234,50,0.05,4,5.719921104536489,uniform,200,12.410763316858864,14.058106841611995,6.399999999999995,7.3515551366635234,82.19,72.1582,66.448,88.0,81.0556,0.004847483402548595,0.6686000000000014,0.037966604734096805,4732.032444734444,0.8841224369543239
ft_sg,1235,50,0.05,4,5.547337278106509,uniform,200,9.9945085118067,8.247422680412376,4.900000000000004,6.220546654099901,81.73,71.8287,67.1978,88.9,80.96140000000001,0.004046724982191306,0.6849999999999995,0.029953268295479195,4397.991874936141,0.9039075066892134
ft_sg,1236,50,0.05,4,5.5596646942800785,uniform,200,10.488742449203736,9.090909090909093,5.700000000000005,5.372290292177196,80.67,72.6524,68.791,88.6,80.6786,0.0041021258915912625,0.6877999999999996,0.03021909551082769,4406.77511407523,0.9034404523148288
ft_sg,1234,50,0.05,8,4.930966469428008,uniform,400,8.566721581548597,9.934395501405813,5.800000000000005,3.393025447690856,81.53,72.7073,67.6664,88.2,82.56360000000001,0.001151920446833349,0.8363999999999958,0.015814856470726148,3216.8679364306518,0.9391138615580032
ft_sg,1235,50,0.05,8,4.832347140039447,uniform,400,7.138934651290496,6.3730084348641025,5.600000000000005,4.3355325164938785,81.22,72.872,68.3224,88.1,82.1866,0.001138410329983139,0.8403999999999957,0.010959448737135063,2980.23372606058,0.9527171567609319
ft_sg,1236,50,0.05,8,4.425542406311637,uniform,400,10.214168039538718,6.091846298031866,4.900000000000004,3.1102733270499505,81.25,73.58590000000001,68.9784,89.1,82.0924,0.0010967831302547072,0.8471999999999958,0.011174798747556608,2988.547572321972,0.9518004519744558
ft_sg,1234,50,0.05,16,5.8308678500986195,uniform,800,10.488742449203736,8.153701968134964,5.900000000000006,3.4872761545711617,81.61,72.48760000000001,67.85379999999999,87.9,82.46940000000001,0.0010697494472342714,0.8469999999999953,0.014993285644349425,3141.564847711502,0.9410131043932006
ft_sg,1235,50,0.05,16,4.869329388560158,uniform,800,6.864360241625478,6.091846298031866,5.700000000000005,4.712535344015079,81.65,72.92699999999999,68.135,88.3,82.1866,0.0010359029863122298,0.8513999999999953,0.010135659536119383,2893.8119276094662,0.9547029094806473
ft_sg,1236,50,0.05,16,5.066568047337278,uniform,800,8.786381109280617,6.747891283973761,4.300000000000004,2.639019792648445,81.22,73.58590000000001,68.8847,89.0,81.9981,0.000995602941513025,0.8567999999999956,0.010288224153156533,2898.4315124196755,0.9538492700149435
ft_sg,1234,50,0.05,32,5.8308678500986195,uniform,1600,10.488742449203736,8.153701968134964,8.299999999999997,3.6757775683317617,81.84,72.48760000000001,67.9475,87.9,82.46940000000001,0.0010697180252539067,0.8467999999999954,0.014993034477719951,3141.5278616007618,0.9410135088826226
ft_sg,1235,50,0.05,32,4.8939842209072975,uniform,1600,6.864360241625478,6.091846298031866,6.2999999999999945,4.712535344015079,81.65,72.92699999999999,68.135,88.4,82.1866,0.0010359710834326504,0.8511999999999953,0.010135526187711786,2893.814915421987,0.9547030650131183
ft_sg,1236,50,0.05,32,4.992603550295858,uniform,1600,8.456891817682589,6.6541705716963495,5.400000000000005,2.7332704995287505,81.12,73.6409,68.9784,88.4,81.9981,0.0009955718546272683,0.8567999999999956,0.01028821102917689,2898.4219909701565,0.9538489602021377
ft_sg,1234,100,0.05,1,7.100591715976331,uniform,100,14.113124656781984,14.901593252108714,9.399999999999997,8.76531573986805,82.0,73.14659999999999,68.0412,87.5,81.71539999999999,0.03250704943911382,0.4631999999999994,0.11846633409500537,7784.012591403534,0.6982462703506694
ft_sg,1235,100,0.05,1,7.026627218934911,uniform,100,12.904997254255901,15.745079662605432,7.599999999999996,10.55607917059378,82.88,73.0368,67.7601,88.8,79.17060000000001,0.03393777965752827,0.44999999999999846,0.11918831102993549,7780.908553230161,0.6947296948114599
ft_sg,1236,100,0.05,1,6.829388560157791,uniform,100,14.60735859417902,11.715089034676662,7.899999999999996,9.896324222431662,83.21,71.609,68.5098,87.8,81.5269,0.02817331665806236,0.4743999999999991,0.10236058332320998,7250.882645037085,0.7327164340200514
ft_sg,1234,100,0.05,2,6.077416173570019,uniform,200,12.795167490389892,11.246485473289603,7.899999999999996,7.540056550424124,83.78999999999999,73.531,71.2277,88.4,82.9406,0.01371998822803625,0.5806000000000021,0.09146470277574408,6585.974942786567,0.7479322788910079
ft_sg,1235,100,0.05,2,5.929487179487179,uniform,200,13.34431630971994,14.151827553889406,7.199999999999996,8.01131008482564,85.05,74.4097,69.5408,90.0,80.96140000000001,0.014058429726768988,0.5806000000000016,0.09212136335523373,6631.71714535814,0.746328798318853
ft_sg,1236,100,0.05,2,5.6459566074950684,uniform,200,13.673805601317957,11.246485473289603,6.899999999999995,8.482563619227147,84.24000000000001,72.3229,71.0403,87.7,83.6004,0.012136078072934169,0.5938000000000017,0.07985353145269133,6229.547503120614,0.7752912580721899
ft_sg,1234,100,0.05,4,4.302268244575937,uniform,400,10.433827567270725,7.216494845360821,6.2000000000000055,5.466540999057489,84.93,75.453,70.1968,89.0,84.2601,0.003137718490384622,0.7529999999999989,0.039953803139746086,4123.582674206808,0.8755740449676338
ft_sg,1235,100,0.05,4,4.277613412228797,uniform,400,10.104338275672708,9.184629803186507,5.500000000000005,4.901036757775678,85.26,75.7825,71.5089,90.5,84.2601,0.0032425363323365245,0.7519999999999992,0.04018768656612468,4156.751983168458,0.8757443513036339
ft_sg,1236,100,0.05,4,4.351577909270217,uniform,400,10.818231740801753,8.997188378631682,4.700000000000005,7.068803016022618,84.88,75.6727,72.2587,90.4,83.0349,0.002935439291156743,0.7545999999999982,0.03524411918031979,4009.963276963381,0.8877890513644021
ft_sg,1234,100,0.05,8,4.080374753451677,uniform,800,8.676551345414607,7.029053420805997,4.300000000000004,4.052780395852973,84.8,75.28829999999999,71.9775,89.7,85.10839999999999,0.0008811848687988121,0.8677999999999937,0.01745304273471472,2880.2753549232625,0.9334475992709796
ft_sg,1235,100,0.05,8,3.809171597633136,uniform,800,9.335529928610653,6.560449859418926,3.400000000000003,3.393025447690856,85.72,75.0137,71.69630000000001,90.8,84.2601,0.0009821665106765156,0.8629999999999952,0.017604827703778022,2935.481258996444,0.9344064703571595
ft_sg,1236,100,0.05,8,4.376232741617357,uniform,800,7.962657880285562,7.029053420805997,4.700000000000005,3.393025447690856,84.27,75.5629,70.1968,90.3,84.8256,0.0008990661466731318,0.866399999999996,0.013773265744831079,2764.7892902798303,0.9438993229682677
ft_sg,1234,100,0.05,16,4.277613412228797,uniform,1600,8.29214717188358,6.3730084348641025,4.0000000000000036,4.241281809613573,84.64,75.0686,71.8838,90.3,85.10839999999999,0.0008240470326010973,0.8737999999999946,0.016834945279190435,2836.0638252135705,0.9349733039223177
ft_sg,1235,100,0.05,16,3.9940828402366866,uniform,1600,6.58978583196046,7.029053420805997,3.400000000000003,3.7700282752120673,85.61999999999999,75.0137,72.0712,90.4,84.6371,0.0009363915108529518,0.869399999999995,0.016959722177289548,2892.56286485295,0.9360041015039701
ft_sg,1236,100,0.05,16,3.8338264299802765,uniform,1600,9.225700164744644,7.029053420805997,2.9000000000000026,3.393025447690856,85.11999999999999,75.8924,71.5089,90.5,84.9199,0.0008555655171246488,0.8733999999999951,0.013170447313674227,2720.0373412376716,0.9453949744421156
ft_sg,1234,100,0.05,32,4.240631163708087,uniform,3200,8.34706205381659,6.3730084348641025,3.400000000000003,4.241281809613573,84.67,75.0686,71.8838,90.9,85.10839999999999,0.0008240255079330238,0.8733999999999946,0.01683478542303372,2836.049192332174,0.9349736478450354
ft_sg,1235,100,0.05,32,3.8461538461538463,uniform,3200,6.58978583196046,7.216494845360821,5.900000000000006,3.7700282752120673,85.69,75.0137,72.0712,89.4,84.6371,0.0009363912424303735,0.869399999999995,0.016959596428107047,2892.560484339382,0.9360043265678037
ft_sg,1236,100,0.05,32,3.772189349112426,uniform,3200,9.225700164744644,6.935332708528586,3.200000000000003,3.393025447690856,85.1,75.8924,71.5089,90.60000000000001,84.9199,0.00085559401413771,0.8725999999999952,0.013170428085898573,2720.045743310672,0.9453954787717513
ft_sg,1234,200,0.05,1,6.28698224852071,uniform,200,14.113124656781984,11.902530459231485,7.199999999999996,9.330819981149862,85.8,75.8375,73.7582,90.10000000000001,83.6946,0.02739988247881711,0.5684000000000013,0.13662723081404496,7024.15968023993,0.6562008892078959
ft_sg,1235,200,0.05,1,5.596646942800789,uniform,200,14.442613948380012,13.4020618556701,7.499999999999996,7.445805843543829,85.46000000000001,75.72760000000001,71.5089,88.5,84.2601,0.02664693060787557,0.5640000000000019,0.13903687973414053,7036.419119668806,0.6521034607240109
ft_sg,1236,200,0.05,1,6.41025641025641,uniform,200,12.465678198791874,14.526710402999065,5.900000000000006,8.105560791705935,85.33,75.94730000000001,73.47699999999999,89.2,82.6579,0.027502148605450163,0.5586000000000015,0.1368255268189379,6976.843809988359,0.6552663631291835
ft_sg,1234,200,0.05,2,4.8939842209072975,uniform,400,12.630422844590882,11.340206185567014,7.099999999999995,8.19981149858624,86.06,76.4964,72.821,89.5,84.1659,0.009427444691732772,0.6814000000000011,0.10523998284215333,5963.68008794274,0.710212685790825
ft_sg,1235,200,0.05,2,5.103550295857988,uniform,400,13.12465678198792,14.339268978444231,5.700000000000005,7.257304429783218,86.0,76.4964,72.821,89.9,84.2601,0.010130366573896371,0.6670000000000014,0.10707528960985682,5984.469311693087,0.706177538371782
ft_sg,1236,200,0.05,2,5.0788954635108485,uniform,400,11.587040087863809,12.464854732895969,5.700000000000005,7.068803016022618,86.44,75.2334,72.7273,90.0,83.0349,0.010063213049524978,0.6632000000000019,0.10555834613238653,5962.05766553095,0.7092674648888913
ft_sg,1234,200,0.05,4,3.599605522682446,uniform,800,10.433827567270725,9.653233364573566,4.600000000000004,6.126295947219607,86.29,76.38659999999999,73.5708,90.2,85.0141,0.002178746580710697,0.8119999999999961,0.04594758730114302,3743.7431270403886,0.8530500790735922
ft_sg,1235,200,0.05,4,4.240631163708087,uniform,800,12.191103789126856,11.059044048734767,5.100000000000005,5.560791705937795,86.15,76.2768,73.5708,90.2,85.5796,0.0022967391858655906,0.8123999999999973,0.046634346345883,3753.5993495060216,0.8516511487128418
ft_sg,1236,200,0.05,4,4.080374753451677,uniform,800,10.378912685337728,10.590440487347708,4.800000000000004,5.843543826578701,86.8,76.5513,73.9456,90.4,83.7889,0.0023677821081914473,0.8113999999999961,0.046178240147054246,3758.168229872605,0.8520858263537129
ft_sg,1234,200,0.05,8,3.5256410256410255,uniform,1600,7.852828116419552,7.778819119025304,4.400000000000004,7.068803016022618,86.48,77.2103,73.6645,90.4,85.20259999999999,0.0007877967177826551,0.8849999999999947,0.022754149242284808,2774.5231051017167,0.9128535338576981
ft_sg,1235,200,0.05,8,3.796844181459566,uniform,1600,8.456891817682589,9.653233364573566,4.800000000000004,4.052780395852973,86.81,78.089,73.9456,90.8,84.8256,0.0008234301717173798,0.8847999999999957,0.0231119744774498,2792.2169584944645,0.9118287307472278
ft_sg,1236,200,0.05,8,3.673570019723866,uniform,1600,8.29214717188358,7.778819119025304,5.000000000000004,4.147031102733267,86.88,77.42999999999999,73.5708,90.5,84.6371,0.000818691479235005,0.8867999999999947,0.022834289403619312,2772.5113761020434,0.9120804547545948
ft_sg,1234,200,0.05,16,3.8584812623274165,uniform,3200,7.523338824821524,7.778819119025304,4.5000000000000036,5.27803958529689,86.11999999999999,77.3202,73.5708,90.60000000000001,85.20259999999999,0.0007606779778220208,0.8851999999999948,0.022187075805318212,2745.823329588934,0.9143124820376086
ft_sg,1235,200,0.05,16,3.4023668639053253,uniform,3200,8.29214717188358,9.559512652296153,5.600000000000005,4.147031102733267,86.42,78.1988,74.0394,90.4,85.10839999999999,0.0007875282778487323,0.888999999999996,0.022531227976395538,2762.8295043485373,0.9132815573465974
ft_sg,1236,200,0.05,16,4.031065088757396,uniform,3200,7.962657880285562,7.685098406747892,3.8000000000000034,3.393025447690856,86.83,77.26520000000001,73.6645,91.0,84.73140000000001,0.0007944161389413175,0.8855999999999953,0.022263640108167938,2742.0910664585344,0.9135430379317225
ft_sg,1234,200,0.05,32,3.8584812623274165,uniform,6400,7.523338824821524,7.778819119025304,4.300000000000004,5.27803958529689,86.11999999999999,77.3202,73.5708,90.2,85.20259999999999,0.0007607294040817692,0.8849999999999948,0.022186883895091932,2745.826508754884,0.9143130010227
ft_sg,1235,200,0.05,32,3.5502958579881656,uniform,6400,8.29214717188358,9.559512652296153,5.200000000000005,4.147031102733267,86.19,78.1988,74.0394,90.60000000000001,85.10839999999999,0.0007875497511326673,0.888999999999996,0.02253111519699608,2762.83709005262,0.9132817026469239
ft_sg,1236,200,0.05,32,3.673570019723866,uniform,6400,7.962657880285562,7.591377694470481,4.200000000000004,3.393025447690856,86.81,77.26520000000001,73.6645,90.5,84.73140000000001,0.0007944728997165782,0.8853999999999953,0.022263506313197234,2742.096655516141,0.9135433172648874
ft_sg,1234,400,0.05,1,5.239151873767258,uniform,400,12.026359143327847,15.370196813495784,7.399999999999995,6.597549481621112,86.68,78.089,71.60260000000001,89.5,83.5061,0.024957726693564594,0.637600000000001,0.1847571363045515,6662.229891023815,0.5553555023401511
ft_sg,1235,400,0.05,1,4.770710059171598,uniform,400,11.147721032399783,12.93345829428304,6.100000000000005,8.105560791705935,86.29,78.1988,72.821,90.7,83.5061,0.025499737174576462,0.6344000000000015,0.1833074942694115,6627.002533047153,0.5577963825286428
ft_sg,1236,400,0.05,1,5.84319526627219,uniform,400,14.058209774848985,13.308341143392688,6.999999999999995,9.236569274269558,86.31,77.26520000000001,74.3205,91.60000000000001,84.6371,0.025046394589099897,0.6278000000000022,0.18402771881574082,6672.227065134342,0.5568061441265209
ft_sg,1234,400,0.05,2,4.561143984220907,uniform,800,12.026359143327847,13.120899718837864,8.299999999999997,7.257304429783218,87.05000000000001,77.8693,73.5708,89.1,83.9774,0.007558359541934643,0.7365999999999987,0.14142093864326571,5724.043324038374,0.6191128703883135
ft_sg,1235,400,0.05,2,4.363905325443787,uniform,800,12.136188907193846,12.558575445173382,5.600000000000005,7.257304429783218,86.74,78.25370000000001,75.5389,91.7,84.1659,0.007651278283987133,0.7279999999999988,0.14056773411042336,5687.236793412847,0.6207285103535389
ft_sg,1236,400,0.05,2,4.536489151873767,uniform,800,13.783635365183965,14.526710402999065,5.900000000000006,7.445805843543829,86.63,78.6381,74.508,91.2,84.9199,0.007536021596894911,0.732199999999999,0.14098135858265687,5711.177846981782,0.6202870385568648
ft_sg,1234,400,0.05,4,3.8584812623274165,uniform,1600,10.323997803404728,10.68416119962512,6.000000000000005,5.937794533458995,87.13,79.0225,74.97659999999999,90.4,85.3911,0.0017740635182117378,0.8483999999999947,0.06384569470350861,3623.8761661987123,0.7875982870055779
ft_sg,1235,400,0.05,4,3.710552268244576,uniform,1600,10.323997803404728,13.589503280224935,5.600000000000005,6.032045240339301,86.99,79.1323,73.47699999999999,90.8,85.2969,0.0017253309054396284,0.849999999999996,0.06316535151269134,3574.9737659740667,0.7890311080175689
ft_sg,1236,400,0.05,4,3.4886587771203152,uniform,1600,11.092806150466771,10.402999062792873,6.999999999999995,5.560791705937795,86.95,79.79129999999999,75.164,91.3,85.6739,0.0016958832302663375,0.8477999999999956,0.06318448135391275,3579.505124469922,0.7890214179549915
ft_sg,1234,400,0.05,8,4.068047337278107,uniform,3200,8.34706205381659,10.028116213683225,5.400000000000005,4.6182846371347726,86.56,79.5167,73.85189999999999,90.8,86.42790000000001,0.0007181526059714501,0.893599999999995,0.0404918760748561,2925.279044806359,0.8435027395002379
ft_sg,1235,400,0.05,8,3.2790927021696255,uniform,3200,8.511806699615597,9.465791940018741,5.200000000000005,5.08953817153629,87.13,77.8693,75.35149999999999,89.9,85.3911,0.0007524159610513858,0.8919999999999946,0.04012062485161436,2887.6183845624137,0.8440708400029722
ft_sg,1236,400,0.05,8,3.5256410256410255,uniform,3200,9.390444810543652,8.05998125585754,3.600000000000003,4.241281809613573,86.97,79.40690000000001,76.28869999999999,91.9,85.2969,0.0007204825088210813,0.893199999999996,0.040097745220087064,2892.4862516376165,0.8443663267272007
ft_sg,1234,400,0.05,16,3.1928007889546355,uniform,6400,8.40197693574959,10.028116213683225,6.000000000000005,6.220546654099901,86.64,79.5717,73.9456,91.4,86.1451,0.0007040154826926494,0.8941999999999946,0.04004855543170276,2913.0995829311273,0.8445944962685833
ft_sg,1235,400,0.05,16,3.094181459566075,uniform,6400,8.34706205381659,9.278350515463918,4.5000000000000036,4.901036757775678,86.92,78.7479,75.35149999999999,91.8,85.20259999999999,0.0007371113591073933,0.8921999999999947,0.039659255307548325,2870.1786441670297,0.8452175389208136
ft_sg,1236,400,0.05,16,3.907790927021696,uniform,6400,8.456891817682589,7.497656982193068,4.0000000000000036,4.147031102733267,87.07000000000001,79.2971,75.8201,91.2,85.20259999999999,0.0007052492884167152,0.8969999999999962,0.039651422728420725,2877.7272634908345,0.8454958857835941
ft_sg,1234,400,0.05,32,3.673570019723866,uniform,12800,8.456891817682589,10.028116213683225,6.000000000000005,6.220546654099901,86.64,79.5717,73.9456,90.8,86.1451,0.0007040358824059652,0.8943999999999946,0.04004841074352247,2913.097279551638,0.8445948573997154
ft_sg,1235,400,0.05,32,3.057199211045365,uniform,12800,8.34706205381659,9.278350515463918,5.300000000000004,4.901036757775678,87.03,78.7479,75.35149999999999,91.3,85.20259999999999,0.0007371084854363502,0.8923999999999948,0.03965924898774553,2870.1751781415273,0.8452177933198171
ft_sg,1236,400,0.05,32,3.920118343195266,uniform,12800,9.060955518945635,7.497656982193068,5.200000000000005,4.147031102733267,87.09,79.2971,75.8201,91.10000000000001,85.20259999999999,0.000705235661367865,0.8969999999999962,0.039651339653663666,2877.720637436515,0.8454963436212828
ft_sg,1234,800,0.05,1,5.350098619329389,uniform,800,11.916529379461839,11.52764761012184,7.9999999999999964,7.728557964184734,86.76,78.8578,73.10220000000001,91.5,86.42790000000001,0.020474148854400503,0.6893999999999992,0.24348145106552574,6671.54089887041,0.45033310291503703
ft_sg,1235,800,0.05,1,5.5596646942800785,uniform,800,11.696869851729819,13.964386129334583,6.000000000000005,7.445805843543829,86.97,80.67,74.2268,89.7,85.10839999999999,0.020971666554913795,0.6983999999999997,0.2438900759095464,6469.793101646945,0.45031013654099994
ft_sg,1236,800,0.05,1,5.6459566074950684,uniform,800,12.465678198791874,11.996251171508899,5.100000000000005,8.105560791705935,86.55000000000001,78.8029,74.8828,91.10000000000001,85.10839999999999,0.02070462363922,0.6967999999999995,0.24334413116700337,6590.043217823341,0.45099662184611156
ft_sg,1234,800,0.05,2,4.795364891518738,uniform,1600,12.300933552992866,12.371134020618557,7.099999999999995,7.917059377945335,87.27000000000001,80.2306,75.164,90.60000000000001,86.5221,0.005821438294404928,0.7803999999999969,0.1858483636697866,5474.639752479406,0.5189613557447611
ft_sg,1235,800,0.05,2,4.930966469428008,uniform,1600,11.806699615595829,10.402999062792873,6.000000000000005,7.540056550424124,87.01,80.0659,76.3824,90.8,85.2969,0.005803703735548964,0.7805999999999984,0.1857452241216478,5471.051611993811,0.5194700382006584
ft_sg,1236,800,0.05,2,4.598126232741617,uniform,1600,13.06974190005491,11.52764761012184,6.000000000000005,6.786050895381712,87.35000000000001,78.9676,76.851,91.3,85.4854,0.005822887115576493,0.7777999999999967,0.18540534435510653,5452.118350365719,0.519554815793511
ft_sg,1234,800,0.05,4,3.772189349112426,uniform,3200,10.159253157605708,10.68416119962512,4.900000000000004,5.655042412818101,87.2,80.39540000000001,75.9138,91.9,85.7681,0.001334529774077207,0.8693999999999946,0.09317125309473723,3545.0990234378824,0.6823609949111593
ft_sg,1235,800,0.05,4,3.8461538461538463,uniform,3200,7.852828116419552,12.183692596063732,4.900000000000004,5.749293119698395,87.18,79.8462,76.7573,91.5,86.1451,0.0013423352000237017,0.8689999999999949,0.09322701475816321,3543.0709923671934,0.6827138045242966
ft_sg,1236,800,0.05,4,4.018737672583826,uniform,3200,10.598572213069746,9.934395501405813,5.600000000000005,5.08953817153629,87.38,79.5717,76.00750000000001,91.3,86.6164,0.001315913496202494,0.868999999999995,0.09304543108985892,3537.8941805291242,0.6821066388777847
ft_sg,1234,800,0.05,8,4.314595660749506,uniform,6400,9.390444810543652,9.934395501405813,6.2000000000000055,6.220546654099901,86.72,80.2306,76.1012,91.2,86.5221,0.0006408711976382484,0.8961999999999952,0.07146749841687117,3101.053139315332,0.7259437615982695
