algo,seed,dim,lr,bitrate,rnn_no_crf_ner,compress_type,space,la_sst_no_emb_norm,la_mr_no_emb_norm,la_subj_no_emb_norm,la_mpqa_no_emb_norm,rnn_no_crf_ner_quality,la_sst_quality_no_emb_norm,la_mr_quality_no_emb_norm,la_subj_quality_no_emb_norm,la_mpqa_quality_no_emb_norm,anchor_eigen_overlap_3.0_top_10000,knn_top_10000_nquery_1000_nn_5,sem_disp_top_10000,pip_top_10000,eigen_overlap_top_10000
glove,1235,50,0.01,8,4.696745562130177,uniform,400,8.23723228995058,9.653233364573566,4.5000000000000036,4.052780395852973,83.94,63.1521,69.44699999999999,87.7,82.7521,0.000817020254950934,0.8287999999999964,0.02846507720101303,11929.026549972137,0.8409486886302048
glove,1236,50,0.01,8,4.795364891518738,uniform,400,9.82976386600769,8.434864104967199,3.8000000000000034,5.466540999057489,84.17999999999999,71.2246,69.16590000000001,88.6,81.3384,0.000765960165556814,0.8107999999999959,0.034109252726289695,12560.261146449398,0.8235130091378912
glove,1234,50,0.01,16,4.548816568047338,uniform,800,9.335529928610653,13.308341143392688,4.300000000000004,5.08953817153629,83.69,67.2158,69.07220000000001,87.8,81.9039,0.0007402545127535923,0.8187999999999963,0.031601752282164,12201.264871915693,0.830484489536343
glove,1235,50,0.01,16,5.202169625246548,uniform,800,9.006040637012635,9.37207122774133,4.5000000000000036,3.9585296889726673,83.32000000000001,63.1521,69.5408,87.7,82.3751,0.0008002206719859222,0.8347999999999959,0.02841135810103591,11942.730126994458,0.8412565609202352
glove,1236,50,0.01,16,4.918639053254438,uniform,800,9.500274574409662,9.090909090909093,3.7000000000000033,5.08953817153629,83.67,71.0599,69.2596,88.7,81.3384,0.0007456076952542599,0.8103999999999961,0.034034220478139136,12572.22668263885,0.824015181524001
glove,1234,50,0.01,32,4.326923076923077,uniform,1600,9.335529928610653,13.308341143392688,4.300000000000004,5.08953817153629,83.52000000000001,67.2158,69.07220000000001,87.8,81.9039,0.0007402532438889794,0.8185999999999963,0.0316017549151544,12201.272227797732,0.8304843953712729
glove,1235,50,0.01,32,4.142011834319527,uniform,1600,9.006040637012635,9.37207122774133,4.5000000000000036,3.9585296889726673,84.46000000000001,63.1521,69.5408,87.7,82.3751,0.0008002412932796398,0.8347999999999959,0.02841135360037513,11942.762148880254,0.8412562997853327
glove,1236,50,0.01,32,4.696745562130177,uniform,1600,9.500274574409662,9.090909090909093,3.7000000000000033,5.08953817153629,83.77,71.0599,69.2596,88.7,81.3384,0.0007455896489182152,0.8103999999999961,0.03403422698789013,12572.2325295679,0.8240151578263538
glove,1234,100,0.01,1,7.038954635108481,uniform,100,15.266337177375068,13.776944704779758,7.399999999999995,10.74458058435438,83.21,69.4673,68.2287,88.1,80.86710000000001,0.016145265017739597,0.37759999999999827,0.1711634938588249,6342.58924440647,0.5702366474099854
glove,1235,100,0.01,1,7.2485207100591715,uniform,100,13.28940142778693,13.214620431115275,6.999999999999995,9.707822808671063,83.16,65.89789999999999,68.6036,87.6,80.5844,0.01599593317570851,0.37379999999999813,0.17961164678292665,6408.534113736655,0.5511568757198071
glove,1236,100,0.01,1,7.519723865877712,uniform,100,14.277869302581003,15.65135895032802,7.099999999999995,8.38831291234684,82.76,69.687,66.91659999999999,87.6,80.7729,0.015225995956719068,0.383399999999998,0.17321582295473853,6397.608406551638,0.5709748356846219
glove,1234,100,0.01,2,5.066568047337278,uniform,200,11.202635914332781,10.965323336457356,5.600000000000005,7.634307257304429,85.42,71.4992,70.7591,88.0,83.1291,0.006315387228616462,0.6180000000000007,0.08858784891390437,11420.033341777602,0.689036340945661
glove,1235,100,0.01,2,5.066568047337278,uniform,200,10.873146622734764,12.746016869728205,4.600000000000004,9.236569274269558,84.97,66.0077,70.57169999999999,89.1,83.8831,0.006225470200393472,0.6188000000000016,0.09294032643579367,11684.728015081313,0.6758814693518819
glove,1236,100,0.01,2,5.3870808678500985,uniform,200,10.543657331136735,12.746016869728205,4.5000000000000036,6.880301602262017,85.61999999999999,73.6958,71.0403,89.5,83.0349,0.006364729741620666,0.6206000000000012,0.08934712926847652,11466.029519933916,0.6892862589779963
glove,1234,100,0.01,4,4.006410256410256,uniform,400,10.543657331136735,10.028116213683225,3.9000000000000035,3.8642789820923618,86.14,73.3663,69.8219,89.60000000000001,83.6946,0.001525000434742413,0.792799999999997,0.04344992923194998,11922.914486893193,0.7797101301596138
glove,1235,100,0.01,4,4.166666666666666,uniform,400,8.951125755079625,9.934395501405813,4.0000000000000036,3.581526861451456,85.53,72.6524,72.1649,89.60000000000001,84.5429,0.00155904050704184,0.793599999999997,0.04687172091721005,12343.451061395312,0.7690637181518736
glove,1236,100,0.01,4,4.092702169625246,uniform,400,11.257550796265791,10.965323336457356,3.0000000000000027,3.9585296889726673,85.72999999999999,75.0137,72.5398,89.0,83.0349,0.0016515151166927907,0.798599999999997,0.043356455187436305,12006.346244416049,0.7784642580502141
glove,1234,100,0.01,8,3.895463510848126,uniform,800,8.896210873146625,8.716026241799435,2.9000000000000026,4.429783223374173,86.32,73.0917,70.7591,90.0,84.0716,0.0006338500386841089,0.851399999999995,0.03607023692296273,11548.84047464009,0.8009983506974728
glove,1235,100,0.01,8,4.142011834319527,uniform,800,8.676551345414607,8.716026241799435,3.8000000000000034,4.806786050895385,85.76,74.19,70.7591,89.3,83.6004,0.0006203660615010753,0.8439999999999956,0.03969242102231038,11975.622701298418,0.7919750986023508
glove,1236,100,0.01,8,3.895463510848126,uniform,800,8.34706205381659,10.590440487347708,2.200000000000002,3.2987747408105506,86.16,75.3432,72.4461,89.5,83.7889,0.0006397071718720782,0.8513999999999955,0.03591180918629341,11597.194480308717,0.8000353979591108
glove,1234,100,0.01,16,4.191321499013807,uniform,1600,9.88467874794069,8.622305529522023,2.7000000000000024,2.9217719132893505,86.19,73.20150000000001,70.3843,89.7,84.2601,0.000618794712966372,0.8517999999999952,0.035983835319963416,11563.465023638377,0.8014093784327865
glove,1235,100,0.01,16,3.9817554240631168,uniform,1600,8.34706205381659,8.809746954076846,3.9000000000000035,4.429783223374173,85.77,74.19,71.0403,89.4,83.6946,0.0006026322220350873,0.8425999999999958,0.039601648674088885,11977.934702713255,0.7922353017383709
glove,1236,100,0.01,16,4.339250493096647,uniform,1600,8.29214717188358,10.028116213683225,2.7000000000000024,3.4872761545711617,85.95,75.2334,72.1649,89.1,83.9774,0.0006113888085608572,0.8513999999999955,0.035806099747434796,11597.749001159315,0.8005755506251107
glove,1234,100,0.01,32,4.437869822485207,uniform,3200,9.88467874794069,8.622305529522023,2.7000000000000024,2.9217719132893505,86.16,73.20150000000001,70.3843,89.7,84.2601,0.0006187884012225067,0.8515999999999951,0.03598385706937547,11563.47200172324,0.8014092912784441
glove,1235,100,0.01,32,3.9940828402366866,uniform,3200,8.34706205381659,8.809746954076846,4.0000000000000036,4.429783223374173,85.48,74.19,71.0403,89.4,83.6946,0.0006026404966300188,0.8425999999999958,0.03960164930096704,11977.945879865438,0.7922350964879855
glove,1236,100,0.01,32,4.240631163708087,uniform,3200,8.29214717188358,10.028116213683225,2.7000000000000024,3.4872761545711617,85.72999999999999,75.2334,72.1649,89.1,83.9774,0.0006113830319770043,0.8513999999999955,0.035806131297704095,11597.748288699218,0.8005749599821249
glove,1234,200,0.01,1,6.5828402366863905,uniform,200,13.23448654585393,12.93345829428304,6.100000000000005,7.445805843543829,85.57000000000001,71.93849999999999,72.7273,89.2,84.2601,0.011763640752185443,0.504,0.19050111820933602,5108.878906831508,0.5321706590467556
glove,1235,200,0.01,1,5.719921104536489,uniform,200,10.873146622734764,16.11996251171509,6.2999999999999945,8.38831291234684,85.45,68.369,73.7582,89.1,84.4486,0.011564685737577258,0.5072,0.18452424173046814,5078.517854238827,0.5358385176565171
glove,1236,200,0.01,1,6.10207100591716,uniform,200,14.82701812191104,15.932521087160268,5.400000000000005,8.76531573986805,84.81,74.5744,71.32149999999999,89.60000000000001,83.7889,0.011671122344373622,0.5042000000000002,0.19205494485461536,5180.524271668284,0.5286105891533067
glove,1234,200,0.01,2,4.820019723865878,uniform,400,9.71993410214168,11.996251171508899,5.900000000000006,5.843543826578701,86.32,76.0022,74.508,89.0,85.3911,0.004242355867143249,0.7083999999999993,0.09893665197223274,9925.070304931322,0.6550102756767707
glove,1235,200,0.01,2,4.622781065088757,uniform,400,9.445359692476663,13.214620431115275,3.300000000000003,5.466540999057489,86.17,73.2565,72.821,90.5,85.20259999999999,0.004305856001128551,0.7135999999999999,0.09606758085472332,9842.471237062522,0.6578337602298374
glove,1236,200,0.01,2,4.215976331360947,uniform,400,10.214168039538718,11.808809746954074,3.300000000000003,6.032045240339301,86.42,78.1988,72.821,89.7,83.8831,0.00431269076611189,0.6971999999999998,0.10040368180733177,9966.736127254526,0.6509843806099953
glove,1234,200,0.01,4,3.883136094674556,uniform,800,7.852828116419552,7.966260543580129,2.9000000000000026,3.393025447690856,86.96000000000001,76.2768,74.6017,89.2,85.20259999999999,0.0010650758460653382,0.8383999999999957,0.05160241517871334,11346.610838718352,0.7381238020193345
glove,1235,200,0.01,4,3.8584812623274165,uniform,800,7.523338824821524,7.497656982193068,2.7000000000000024,3.393025447690856,86.89,77.42999999999999,71.8838,89.2,84.9199,0.0010269143830387052,0.8453999999999957,0.05034655839848495,11230.850363420459,0.7412418936894355
glove,1236,200,0.01,4,3.796844181459566,uniform,800,7.303679297089516,9.184629803186507,3.0000000000000027,3.9585296889726673,86.96000000000001,77.59469999999999,73.85189999999999,90.10000000000001,84.73140000000001,0.0010884974671595462,0.8319999999999959,0.0528016726814096,11430.002462388295,0.7342211654897504
glove,1234,200,0.01,8,3.685897435897436,uniform,1600,7.138934651290496,6.466729147141514,2.100000000000002,2.5447690857681393,86.72999999999999,76.3317,74.0394,89.7,85.5796,0.0004701515101657309,0.8697999999999951,0.04376824215712619,11382.709780646237,0.7565206775267792
glove,1235,200,0.01,8,3.648915187376726,uniform,1600,7.962657880285562,6.279287722586691,1.9000000000000017,3.2987747408105506,86.79,76.0571,72.1649,89.60000000000001,84.73140000000001,0.0004579640774408318,0.8765999999999954,0.043059918492679754,11283.858357957333,0.7608932065258885
glove,1236,200,0.01,8,3.3777120315581852,uniform,1600,6.534870950027461,9.184629803186507,5.200000000000005,2.3562676720075393,86.59,77.3202,73.85189999999999,89.8,85.20259999999999,0.0004730219111809376,0.8739999999999956,0.04499090307545178,11487.007288899578,0.7530439951507342
glove,1234,200,0.01,16,3.809171597633136,uniform,3200,7.688083470620544,7.216494845360821,2.300000000000002,3.016022620169656,86.96000000000001,76.0571,73.7582,89.3,85.10839999999999,0.0004615667365469653,0.8691999999999954,0.04364126244835004,11396.427519065175,0.7568786350660638
glove,1235,200,0.01,16,3.685897435897436,uniform,3200,7.413509060955514,8.247422680412376,2.500000000000002,3.1102733270499505,86.95,76.771,71.9775,89.5,84.6371,0.0004498703714962535,0.8729999999999956,0.04296402139235878,11300.462801170825,0.7612468823463917
glove,1236,200,0.01,16,3.7352071005917162,uniform,3200,6.754530477759468,9.746954076850988,5.200000000000005,2.3562676720075393,86.5,77.1554,74.0394,89.8,85.20259999999999,0.00046266696677715717,0.875799999999995,0.0448715365002623,11505.699940452812,0.753465475530934
glove,1234,200,0.01,32,4.178994082840236,uniform,6400,7.688083470620544,7.216494845360821,2.300000000000002,3.016022620169656,86.67,76.0571,73.7582,89.3,85.10839999999999,0.0004615710299901975,0.8691999999999954,0.043641230477364026,11396.42628039475,0.7568788009940071
glove,1235,200,0.01,32,3.562623274161736,uniform,6400,7.413509060955514,8.153701968134964,2.500000000000002,3.1102733270499505,86.95,76.771,71.9775,89.5,84.6371,0.0004498666456816522,0.8725999999999956,0.042964031037566984,11300.455515071819,0.7612468929960968
glove,1236,200,0.01,32,3.131163708086785,uniform,6400,6.754530477759468,9.746954076850988,5.200000000000005,2.3562676720075393,86.71,77.1554,74.0394,89.8,85.20259999999999,0.00046267478648494455,0.8759999999999951,0.04487152534037156,11505.706172330429,0.7534654714548598
glove,1234,400,0.01,1,6.0034516765285995,uniform,400,12.465678198791874,12.839737582005629,5.900000000000006,6.974552309142323,86.49,73.8056,74.8828,88.5,84.8256,0.008766647136868113,0.6128000000000012,0.1976922520093738,3863.878127240847,0.5097542855825189
glove,1235,400,0.01,1,5.5596646942800785,uniform,400,10.982976386600773,10.871602624179943,5.700000000000005,6.409048067860512,85.14,70.73039999999999,74.8828,89.9,84.8256,0.008809832527646538,0.6078000000000024,0.19793850303470895,3899.0639108673877,0.5057720838702244
glove,1236,400,0.01,1,5.152859960552268,uniform,400,13.673805601317957,10.777881911902531,4.5000000000000036,7.445805843543829,85.98,75.94730000000001,74.97659999999999,89.4,84.73140000000001,0.008866637759348624,0.6014000000000017,0.20287272606232792,3901.6306735335315,0.5007991151358927
glove,1234,400,0.01,2,3.9571005917159763,uniform,800,10.598572213069746,8.622305529522023,5.200000000000005,4.6182846371347726,87.0,76.38659999999999,75.63260000000001,91.3,85.86240000000001,0.003290923582342386,0.7891999999999975,0.1035981080387417,8197.805161657216,0.6305591066529557
glove,1235,400,0.01,2,3.772189349112426,uniform,800,8.786381109280617,10.68416119962512,4.300000000000004,4.6182846371347726,86.99,78.089,74.8828,90.4,85.6739,0.003221320551172157,0.7773999999999968,0.10379681961825513,8262.593084388065,0.6273168584193003
glove,1236,400,0.01,2,4.474852071005917,uniform,800,10.269082921471718,8.341143392689787,3.1000000000000028,4.901036757775678,87.3,78.3086,74.0394,90.7,84.4486,0.0032997997806077394,0.7845999999999971,0.10671010707581416,8295.068871514675,0.6233740086965237
glove,1234,400,0.01,4,4.018737672583826,uniform,1600,5.9857221306974235,8.434864104967199,3.400000000000003,2.9217719132893505,86.77,78.1988,73.9456,91.3,84.9199,0.000803536775170163,0.8793999999999955,0.0568027412807197,10511.745891805094,0.6986454882696657
glove,1235,400,0.01,4,3.3284023668639056,uniform,1600,6.260296540362442,8.716026241799435,3.7000000000000033,2.5447690857681393,86.91,79.18730000000001,75.35149999999999,90.3,84.6371,0.0007613655766431131,0.8683999999999946,0.05730356124162256,10578.38454798695,0.6953122880697304
glove,1236,400,0.01,4,3.5256410256410255,uniform,1600,8.786381109280617,6.560449859418926,3.600000000000003,2.639019792648445,87.21,77.8693,74.97659999999999,91.5,85.4854,0.0008311603772386006,0.8723999999999954,0.059268059614791514,10698.114285236781,0.6911857907767519
glove,1234,400,0.01,8,3.6242603550295858,uniform,3200,7.742998352553543,7.591377694470481,2.8000000000000025,1.6965127238454336,86.92,78.8029,72.6336,91.3,85.3911,0.0003424520589397001,0.8949999999999946,0.04914630797775896,10954.324223134501,0.7092937157460807
glove,1235,400,0.01,8,3.8338264299802765,uniform,3200,7.633168588687534,7.122774133083409,3.200000000000003,2.0735155513666337,86.99,78.1988,74.6954,90.7,85.0141,0.00033930980177387975,0.8983999999999945,0.04978937805280386,11047.24099943997,0.7067223398024107
glove,1236,400,0.01,8,3.895463510848126,uniform,3200,6.479956068094451,4.686035613870665,3.300000000000003,2.0735155513666337,87.26,77.26520000000001,74.78909999999999,90.9,85.3911,0.0003539783796242556,0.8955999999999954,0.05135569763708542,11190.00222205568,0.7018992382125251
glove,1234,400,0.01,16,3.1804733727810652,uniform,6400,7.138934651290496,7.122774133083409,3.7000000000000033,1.6965127238454336,86.59,78.25370000000001,72.5398,91.2,85.2969,0.00033463852152551614,0.8937999999999948,0.04902758214534648,10971.909956452935,0.7095144923199678
glove,1235,400,0.01,16,3.796844181459566,uniform,6400,7.084019769357496,6.185567010309279,3.1000000000000028,2.1677662582469392,87.06,78.25370000000001,74.8828,91.0,85.10839999999999,0.00033343822184926284,0.8999999999999948,0.049686046161996754,11070.14798199539,0.7069965987352694
glove,1236,400,0.01,16,3.759861932938856,uniform,6400,6.64470071389347,5.529522024367384,2.500000000000002,1.8850141376060336,87.07000000000001,76.93570000000001,74.6954,90.9,85.10839999999999,0.00034714781049679914,0.8945999999999952,0.051230217822422694,11210.062633057709,0.7021747449851202
glove,1234,400,0.01,32,3.4023668639053253,uniform,12800,7.138934651290496,7.122774133083409,3.7000000000000033,1.6965127238454336,86.92,78.25370000000001,72.5398,91.2,85.2969,0.0003346404163512521,0.8937999999999948,0.049027596251647015,10971.915760426275,0.7095145180845754
glove,1235,400,0.01,32,3.4146942800788955,uniform,12800,7.084019769357496,6.185567010309279,3.1000000000000028,2.1677662582469392,86.92,78.25370000000001,74.8828,91.0,85.10839999999999,0.0003334413187769676,0.8999999999999948,0.04968602940478377,11070.148661755333,0.7069967165623646
glove,1236,400,0.01,32,3.673570019723866,uniform,12800,6.64470071389347,5.529522024367384,2.500000000000002,1.8850141376060336,86.95,76.93570000000001,74.6954,90.9,85.10839999999999,0.0003471479278155699,0.8943999999999951,0.051230221696903916,11210.059331608303,0.7021747583275944
glove,1234,800,0.01,1,5.473372781065089,uniform,800,10.488742449203736,12.277413308341146,5.200000000000005,5.372290292177196,86.3,74.46459999999999,75.0703,87.1,83.9774,0.007039992216162621,0.6957999999999999,0.21041677590168478,2875.7392178677865,0.48652896309733196
glove,1235,800,0.01,1,4.906311637080868,uniform,800,10.378912685337728,8.90346766635426,5.300000000000004,6.314797360980206,86.18,72.48760000000001,76.3824,87.2,84.5429,0.0068204465210173,0.6979999999999995,0.2055177205747987,2907.19522296059,0.4895545438221051
glove,1236,800,0.01,1,5.3870808678500985,uniform,800,11.916529379461839,10.309278350515461,5.100000000000005,3.6757775683317617,86.38,78.1439,75.9138,86.1,85.0141,0.007069964407144823,0.7035999999999999,0.2105665744900693,2848.5443099456015,0.4844924639936296
glove,1234,800,0.01,2,4.610453648915187,uniform,1600,10.214168039538718,7.966260543580129,4.400000000000004,4.3355325164938785,86.65,78.8029,75.8201,89.1,85.20259999999999,0.0028479023527052914,0.8217999999999962,0.1118038433491707,6868.4515916557175,0.6038720082149962
glove,1235,800,0.01,2,3.7228796844181464,uniform,1600,8.18231740801757,6.747891283973761,3.600000000000003,3.1102733270499505,86.7,79.7364,74.41420000000001,90.0,85.6739,0.0026933494899876414,0.8163999999999966,0.1087255349082998,6831.419069960553,0.6067314009422642
glove,1236,800,0.01,2,3.9694280078895465,uniform,1600,10.269082921471718,10.496719775070297,5.700000000000005,2.5447690857681393,86.46000000000001,78.9127,75.9138,90.8,85.4854,0.0028506929932730894,0.825199999999995,0.11209954070365247,6869.579364164709,0.6020465702579445
glove,1234,800,0.01,4,4.252958579881657,uniform,3200,6.809445359692479,5.904404873477043,3.400000000000003,2.5447690857681393,86.64,80.0659,76.00750000000001,89.7,85.6739,0.0007088754080125529,0.8953999999999944,0.063976297933218,10070.233047330164,0.6554227159056277
glove,1235,800,0.01,4,3.266765285996055,uniform,3200,8.511806699615597,6.747891283973761,3.7000000000000033,2.2620169651272337,86.9,78.3635,75.164,89.7,85.7681,0.0006830896215524417,0.893999999999995,0.06222177100546821,9950.82897201121,0.6580152733553644
glove,1236,800,0.01,4,3.464003944773176,uniform,3200,6.370126304228441,7.029053420805997,4.0000000000000036,2.2620169651272337,86.81,76.6612,75.2577,90.7,85.5796,0.0007150887033812836,0.8905999999999951,0.06448745661873122,10117.015085728699,0.6535689887047497
glove,1234,800,0.01,8,4.043392504930966,uniform,6400,5.6562328390993954,6.6541705716963495,2.8000000000000025,2.639019792648445,86.78,80.2306,75.72630000000001,90.0,86.1451,0.00022630087058096666,0.9145999999999945,0.05543290585087794,10903.354878482682,0.6559650836102429
glove,1235,800,0.01,8,3.3160749506903358,uniform,6400,6.64470071389347,5.904404873477043,2.7000000000000024,2.3562676720075393,87.42999999999999,78.034,75.63260000000001,89.5,85.6739,0.00024464168005406203,0.9095999999999942,0.05430666505233131,10839.814861647523,0.6589489046001518
glove,1236,800,0.01,8,3.9940828402366866,uniform,6400,4.5579352004393225,8.247422680412376,3.300000000000003,2.0735155513666337,87.26,74.2449,76.28869999999999,91.0,85.7681,0.0002470650551533188,0.9101999999999949,0.05610685439310994,10975.877166539758,0.6552269890419139
